identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-08-29;2018-10-04;37;1434.318115234375
ML0101;1;2019-08-28;2019-10-10;44;1363.6527099609375
ML0101;2;2020-08-30;2020-10-18;50;1789.0611572265625
ML0101;3;2021-08-25;2021-09-26;33;967.34423828125
ML0101;4;2022-09-06;2022-10-05;30;1061.771484375
ML0102;0;2018-08-06;2018-09-19;45;478.691162109375
ML0102;1;2019-08-26;2019-09-14;20;637.4523315429688
ML0102;2;2020-08-06;2020-08-07;2;172.22874450683594
ML0102;3;2020-08-27;2020-09-26;31;905.1732177734375
ML0102;4;2021-08-19;2021-08-22;4;163.52188110351562
ML0102;5;2022-09-25;2022-09-26;2;176.04063415527344
ML0103;0;2018-08-26;2018-10-04;40;1436.358154296875
ML0103;1;2019-08-28;2019-10-02;36;1358.9459228515625
ML0103;2;2020-08-28;2020-10-19;53;1710.9969482421875
ML0103;3;2021-08-22;2021-09-28;38;982.505859375
ML0103;4;2022-09-22;2022-10-05;14;979.1893920898438
ML0104;0;2018-08-30;2018-09-18;20;1601.58837890625
ML0104;1;2019-08-29;2019-09-27;30;1521.081787109375
ML0104;2;2020-08-30;2020-09-29;31;1753.8262939453125
ML0104;3;2021-08-25;2021-09-08;15;932.1302490234375
ML0105;0;2018-08-30;2018-09-18;20;1383.9931640625
ML0105;1;2019-08-29;2019-09-27;30;1151.6800537109375
ML0105;2;2020-08-30;2020-09-29;31;1477.649169921875
ML0105;3;2021-08-25;2021-09-08;15;932.1302490234375
ML0107;0;2016-07-27;2016-08-01;6;472.86431884765625
ML0107;1;2016-08-17;2016-08-19;3;507.2037658691406
ML0107;2;2016-08-30;2016-09-03;5;457.7957458496094
ML0107;3;2016-09-14;2016-09-15;2;334.0869445800781
ML0107;4;2018-08-15;2018-08-19;5;494.67352294921875
ML0107;5;2018-09-11;2018-09-19;9;547.6113891601562
ML0107;6;2019-08-27;2019-09-04;9;803.0223388671875
ML0107;7;2020-08-26;2020-09-15;21;1165.1544189453125
ML0201;0;2018-09-04;2018-09-14;11;120.4152603149414
ML0201;1;2019-08-26;2019-09-03;9;207.18333435058594
ML0201;2;2020-08-05;2020-08-15;11;86.65821075439453
ML0201;3;2020-08-27;2020-09-13;18;247.88905334472656
ML0202;0;2016-08-30;2016-10-01;33;1295.1009521484375
ML0202;1;2018-08-23;2018-10-16;55;1893.8065185546875
ML0202;2;2019-08-31;2019-10-17;48;1620.9808349609375
ML0202;3;2020-08-31;2020-10-25;56;1715.886962890625
ML0202;4;2021-08-21;2021-10-07;48;1668.905517578125
ML0202;5;2022-09-10;2022-10-15;36;1621.5484619140625
ML0203;0;2018-09-02;2018-10-13;42;4935.2353515625
ML0203;1;2019-09-02;2019-10-16;45;4755.34619140625
ML0203;2;2020-09-08;2020-10-15;38;4850.81689453125
ML0203;3;2021-09-02;2021-10-02;31;4526.287109375
ML0203;4;2022-09-11;2022-10-13;33;4425.912109375
ML0204;0;2018-09-02;2018-10-13;42;4935.2353515625
ML0204;1;2019-09-02;2019-10-18;47;4772.67236328125
ML0204;2;2020-09-08;2020-10-16;39;4862.44580078125
ML0204;3;2021-09-02;2021-10-02;31;4553.802734375
ML0204;4;2022-09-11;2022-10-14;34;4512.61328125
ML0205;0;2018-08-29;2018-09-14;17;300.3365783691406
ML0205;1;2019-08-27;2019-09-03;8;563.7254028320312
ML0205;2;2020-08-06;2020-08-07;2;117.10501098632812
ML0205;3;2020-08-27;2020-09-15;20;636.6084594726562
ML0205;4;2021-08-19;2021-08-22;4;125.77063751220703
ML0205;5;2022-09-22;2022-09-23;2;160.1110076904297
ML0206;0;2018-09-02;2018-10-12;41;4718.39892578125
ML0206;1;2019-09-03;2019-10-17;45;4653.74755859375
ML0206;2;2020-09-08;2020-10-16;39;4852.44677734375
ML0206;3;2021-09-03;2021-10-03;31;4491.7373046875
ML0206;4;2022-09-10;2022-10-14;35;4512.61328125
ML0207;0;2018-08-06;2018-08-15;10;247.48226928710938
ML0207;1;2018-09-12;2018-09-15;4;186.71417236328125
ML0207;2;2019-08-26;2019-09-03;9;567.4883422851562
ML0207;3;2020-08-06;2020-08-07;2;143.10772705078125
ML0207;4;2020-08-28;2020-09-15;19;568.760498046875
ML0301;0;2016-08-29;2016-10-01;34;643.8836059570312
ML0301;1;2018-08-19;2018-10-13;56;1139.829345703125
ML0301;2;2019-08-28;2019-10-16;50;866.880859375
ML0301;3;2020-08-31;2020-10-18;49;824.8165893554688
ML0301;4;2021-08-14;2021-10-03;51;879.3756713867188
ML0301;5;2022-09-01;2022-10-10;40;789.5874633789062
ML0302;0;2016-08-30;2016-10-04;36;237.38381958007812
ML0302;1;2018-08-20;2018-10-12;54;451.2945556640625
ML0302;2;2019-08-30;2019-10-17;49;325.03240966796875
ML0302;3;2020-09-08;2020-09-22;15;254.75559997558594
ML0302;4;2020-10-10;2020-10-15;6;236.6649932861328
ML0302;5;2021-08-26;2021-09-29;35;327.64617919921875
ML0302;6;2022-09-02;2022-10-10;39;262.6785583496094
ML0303;0;2016-08-30;2016-10-01;33;606.3642578125
ML0303;1;2018-08-21;2018-10-13;54;1029.891845703125
ML0303;2;2019-08-31;2019-10-16;47;808.8292236328125
ML0303;3;2020-09-02;2020-10-16;45;741.722412109375
ML0303;4;2021-08-15;2021-10-01;48;791.9169311523438
ML0303;5;2022-09-01;2022-10-08;38;779.5100708007812
ML0304;0;2016-08-28;2016-09-07;11;360.620361328125
ML0304;1;2017-08-26;2017-08-27;2;159.4921112060547
ML0304;2;2018-08-15;2018-09-22;39;505.97137451171875
ML0304;3;2019-08-27;2019-09-23;28;382.6135559082031
ML0304;4;2020-08-26;2020-09-23;29;666.996826171875
ML0304;5;2021-08-14;2021-09-04;22;437.4429626464844
ML0304;6;2022-09-17;2022-09-24;8;265.31951904296875
ML0305;0;2016-08-29;2016-10-03;36;767.4913940429688
ML0305;1;2018-08-21;2018-10-12;53;1175.034423828125
ML0305;2;2019-08-28;2019-10-16;50;946.0242309570312
ML0305;3;2020-08-31;2020-10-17;48;941.9356079101562
ML0305;4;2021-08-14;2021-09-30;48;983.5049438476562
ML0305;5;2022-09-02;2022-10-09;38;789.5874633789062
ML0306;0;2018-08-21;2018-10-11;52;1357.4559326171875
ML0306;1;2019-08-23;2019-10-11;50;1208.8348388671875
ML0306;2;2020-09-09;2020-10-16;38;1051.6683349609375
ML0306;3;2021-09-02;2021-09-30;29;1094.15869140625
ML0306;4;2022-09-05;2022-10-05;31;878.4029541015625
ML0401;0;2018-09-04;2018-10-10;37;4389.0673828125
