admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0103;1;2019-08-26;2019-10-12;48;1358.9459228515625
ML0103;4;2022-09-08;2022-10-11;34;979.1893920898438
ML0105;1;2019-08-26;2019-09-29;35;1151.6800537109375
ML0202;5;2022-09-06;2022-10-21;46;1621.5484619140625
ML0203;1;2019-08-30;2019-10-19;51;4755.34619140625
ML0204;4;2022-09-06;2022-10-19;44;4512.61328125
ML0205;2;2019-08-26;2019-09-05;11;563.7254028320312
ML0206;1;2019-09-02;2019-10-19;48;4653.74755859375
ML0207;0;2018-08-06;2018-09-16;42;345.32586669921875
ML0207;4;2022-09-06;2022-09-07;2;107.0478515625
ML0301;5;2022-08-28;2022-10-13;47;789.5874633789062
ML0302;2;2019-08-29;2019-10-23;56;325.03240966796875
ML0302;5;2022-09-01;2022-10-12;42;262.6785583496094
ML0304;4;2019-08-26;2019-09-27;33;382.6135559082031
ML0305;0;2016-08-22;2016-10-07;47;767.4913940429688
ML0305;1;2018-08-19;2018-10-15;58;1175.034423828125
ML0305;2;2019-08-27;2019-10-20;55;946.0242309570312
ML0401;4;2022-09-13;2022-10-18;36;4212.67431640625
ML0402;0;2016-08-26;2016-10-12;48;1295.1009521484375
ML0402;1;2017-09-07;2017-09-08;2;945.8705444335938
ML0402;6;2022-09-04;2022-10-22;49;1735.9434814453125
ML0404;0;2017-08-25;2017-08-29;5;140.11386108398438
ML0405;5;2022-09-08;2022-10-25;48;1527.565673828125
ML0406;4;2022-09-08;2022-10-19;42;4033.42822265625
ML0503;4;2022-09-08;2022-10-24;47;2745.911865234375
ML0504;0;2016-07-21;2016-07-22;2;156.21490478515625
ML0504;1;2016-08-11;2016-08-12;2;135.43768310546875
ML0504;2;2017-08-10;2017-08-12;3;151.31590270996094
ML0504;3;2017-08-27;2017-09-05;10;221.71371459960938
ML0504;8;2022-08-30;2022-09-01;3;179.1914520263672
ML0505;1;2017-08-10;2017-08-14;5;129.8594207763672
ML0505;2;2017-08-25;2017-08-29;5;113.74479675292969
ML0505;6;2022-08-28;2022-09-05;9;150.2850799560547
ML0506;4;2022-09-11;2022-11-13;64;2832.56591796875
ML0601;2;2018-09-10;2018-12-28;110;2133.2578125
ML0601;3;2019-09-12;2020-01-05;116;2149.0390625
ML0602;5;2022-09-20;2022-12-17;89;2198.109130859375
ML0603;6;2022-09-27;2023-01-02;98;1999.0455322265625
ML0604;0;2017-10-08;2017-10-15;8;1754.8785400390625
ML0604;2;2019-09-12;2019-12-17;97;2294.147216796875
ML0604;5;2022-09-20;2022-12-16;88;2221.724853515625
ML0605;0;2016-10-08;2016-10-24;17;1724.85302734375
ML0605;3;2019-09-19;2020-01-07;111;2038.740234375
ML0605;6;2022-09-28;2022-12-30;94;1995.7269287109375
ML0701;3;2019-11-09;2020-01-27;80;1623.6905517578125
ML0702;3;2019-09-23;2020-01-13;113;2022.5135498046875
ML0702;6;2022-10-01;2023-01-03;95;1942.94287109375
ML0703;0;2016-01-05;2016-01-20;16;1588.141357421875
ML0703;1;2018-10-08;2019-01-12;97;1715.08984375
ML0703;2;2019-09-28;2020-01-18;113;1777.5343017578125
ML0901;0;2018-08-30;2018-10-14;46;4764.3291015625
ML0901;1;2019-09-02;2019-10-19;48;4659.5751953125
ML0901;4;2022-09-05;2022-10-18;44;4395.0712890625
