identifier;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2016-09-17;2016-09-18;2;735.2625122070312
ML0101;1;2018-08-23;2018-10-07;46;1434.318115234375
ML0101;2;2019-08-26;2019-10-11;47;1363.6527099609375
ML0101;3;2020-08-22;2020-10-21;61;1789.0611572265625
ML0101;4;2021-08-22;2021-09-30;40;967.34423828125
ML0101;5;2022-09-02;2022-10-09;38;1061.771484375
ML0102;0;2016-08-12;2016-08-23;12;250.87429809570312
ML0102;1;2017-08-11;2017-08-13;3;93.82288360595703
ML0102;2;2017-08-25;2017-08-29;5;194.27880859375
ML0102;3;2018-08-06;2018-09-25;51;478.691162109375
ML0102;4;2019-08-21;2019-09-22;33;770.1224975585938
ML0102;5;2020-07-18;2020-10-01;76;905.1732177734375
ML0102;6;2021-08-18;2021-08-23;6;265.62408447265625
ML0102;7;2022-09-01;2022-10-01;31;302.9861145019531
ML0103;0;2018-08-23;2018-10-06;45;1436.358154296875
ML0103;1;2019-08-27;2019-10-11;46;1358.9459228515625
ML0103;2;2020-08-24;2020-10-21;59;1710.9969482421875
ML0103;3;2021-08-22;2021-09-30;40;982.505859375
ML0103;4;2022-09-18;2022-10-08;21;979.1893920898438
ML0104;0;2018-08-26;2018-09-23;29;1601.58837890625
ML0104;1;2019-08-25;2019-09-29;36;1754.431640625
ML0104;2;2020-08-25;2020-10-10;47;1753.8262939453125
ML0104;3;2021-08-20;2021-09-23;35;932.1302490234375
ML0104;4;2022-08-30;2022-09-27;29;883.5880737304688
ML0105;0;2018-08-26;2018-09-23;29;1383.9931640625
ML0105;1;2019-08-25;2019-09-29;36;1151.6800537109375
ML0105;2;2020-08-25;2020-10-10;47;1477.649169921875
ML0105;3;2021-08-20;2021-09-23;35;932.1302490234375
ML0105;4;2022-08-30;2022-09-27;29;883.5880737304688
ML0107;0;2016-07-26;2016-09-18;55;510.5587463378906
ML0107;1;2017-08-27;2017-08-31;5;311.5565490722656
ML0107;2;2018-08-14;2018-09-23;41;580.3570556640625
ML0107;3;2019-08-26;2019-09-09;15;803.0223388671875
ML0107;4;2020-07-31;2020-09-20;52;1165.1544189453125
ML0107;5;2021-08-09;2021-08-28;20;493.1329650878906
ML0107;6;2022-08-28;2022-09-30;34;462.3499450683594
ML0201;0;2016-07-23;2016-07-25;3;26.365968704223633
ML0201;1;2016-08-11;2016-09-04;25;97.79305267333984
ML0201;2;2017-08-10;2017-09-05;27;89.09208679199219
ML0201;3;2018-08-06;2018-09-19;45;120.4152603149414
ML0201;4;2019-08-08;2019-09-21;45;213.71044921875
ML0201;5;2020-07-22;2020-09-22;63;247.88905334472656
ML0201;6;2021-07-31;2021-08-02;3;22.408092498779297
ML0201;7;2021-08-16;2021-08-22;7;86.8250961303711
ML0201;8;2022-09-01;2022-09-27;27;81.75748443603516
ML0202;0;2016-08-29;2016-10-04;37;1295.1009521484375
ML0202;1;2018-08-23;2018-10-17;56;1893.8065185546875
ML0202;2;2019-08-29;2019-10-18;51;1620.9808349609375
ML0202;3;2020-08-30;2020-10-26;58;1715.886962890625
ML0202;4;2021-08-18;2021-10-08;52;1668.905517578125
ML0202;5;2022-09-07;2022-10-16;40;1621.5484619140625
ML0203;0;2018-09-01;2018-10-16;46;4935.2353515625
ML0203;1;2019-08-31;2019-10-18;49;4755.34619140625
ML0203;2;2020-09-08;2020-10-18;41;4850.81689453125
ML0203;3;2021-09-02;2021-10-03;32;4526.287109375
ML0203;4;2022-09-08;2022-10-16;39;4425.912109375
ML0204;0;2018-09-01;2018-10-16;46;4935.2353515625
ML0204;1;2019-08-31;2019-10-19;50;4772.67236328125
ML0204;2;2020-09-06;2020-10-18;43;4862.44580078125
ML0204;3;2021-09-02;2021-10-04;33;4553.802734375
ML0204;4;2022-09-08;2022-10-19;42;4512.61328125
ML0205;0;2016-07-23;2016-07-25;3;101.7567138671875
ML0205;1;2016-08-12;2016-09-20;40;195.96009826660156
ML0205;2;2017-08-11;2017-08-12;2;30.056596755981445
ML0205;3;2017-08-24;2017-09-05;13;122.043212890625
ML0205;4;2018-08-10;2018-09-20;42;300.3365783691406
ML0205;5;2019-08-08;2019-09-22;46;563.7254028320312
ML0205;6;2020-07-21;2020-10-09;81;636.6084594726562
ML0205;7;2021-08-01;2021-08-03;3;93.91191864013672
ML0205;8;2021-08-16;2021-09-21;37;426.362548828125
ML0205;9;2022-09-05;2022-10-05;31;302.0638122558594
ML0206;0;2018-09-01;2018-10-14;44;4718.39892578125
ML0206;1;2019-09-02;2019-10-19;48;4653.74755859375
ML0206;2;2020-09-06;2020-10-19;44;4852.44677734375
ML0206;3;2021-09-01;2021-10-05;35;4491.7373046875
ML0206;4;2022-09-05;2022-10-17;43;4512.61328125
ML0207;0;2016-07-22;2016-07-28;7;126.5369644165039
ML0207;1;2016-08-11;2016-09-02;23;230.72396850585938
ML0207;2;2017-07-16;2017-07-17;2;68.0095443725586
ML0207;3;2017-08-11;2017-08-13;3;78.06182861328125
ML0207;4;2017-08-24;2017-08-29;6;274.84393310546875
ML0207;5;2018-08-06;2018-09-19;45;345.32586669921875
ML0207;6;2019-08-10;2019-08-11;2;57.09321975708008
ML0207;7;2019-08-25;2019-09-22;29;673.4669799804688
ML0207;8;2020-07-17;2020-09-23;69;568.760498046875
ML0207;9;2021-07-31;2021-08-01;2;99.03797912597656
