admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0506;1;2019-09-08;2019-11-14;68;2856.0751953125
ML0506;2;2020-09-10;2020-11-14;66;3133.935302734375
ML0506;3;2021-09-17;2021-10-22;36;2669.510009765625
ML0506;4;2022-09-16;2022-11-08;54;2813.081298828125
ML0507;0;2018-09-05;2018-10-16;42;3110.584228515625
ML0507;1;2019-09-04;2019-10-13;40;3010.012939453125
ML0507;2;2020-09-08;2020-10-23;46;3599.184326171875
ML0507;3;2021-09-06;2021-10-04;29;3081.8056640625
ML0507;4;2022-09-12;2022-10-19;38;2956.68603515625
ML0508;0;2018-09-11;2018-11-07;58;2792.575927734375
ML0508;1;2019-09-09;2019-11-16;69;2856.0751953125
ML0508;2;2020-09-10;2020-11-15;67;3046.50830078125
ML0508;3;2021-09-16;2021-10-23;38;2611.934814453125
ML0508;4;2022-09-19;2022-11-10;53;2787.54736328125
ML0601;0;2018-09-13;2018-12-16;95;2106.038330078125
ML0601;1;2019-09-17;2019-12-26;101;2144.678466796875
ML0601;2;2020-09-13;2020-12-24;103;2366.24169921875
ML0601;3;2021-09-24;2021-10-27;34;1879.801025390625
ML0601;4;2022-09-26;2022-12-20;86;2120.0927734375
ML0602;0;2018-09-12;2018-12-15;95;2156.734375
ML0602;1;2019-09-16;2019-12-09;85;2199.12939453125
ML0602;2;2020-09-12;2020-12-16;96;2415.75439453125
ML0602;3;2021-09-22;2021-10-19;28;1929.885498046875
ML0602;4;2022-09-24;2022-12-05;73;2185.30078125
ML0603;0;2018-09-18;2018-12-19;93;2039.216064453125
ML0603;1;2019-09-23;2019-12-30;99;2043.3951416015625
ML0603;2;2020-09-20;2020-12-26;98;2164.01953125
ML0603;3;2021-10-05;2021-10-27;23;1823.072021484375
ML0603;4;2021-11-17;2021-11-24;8;1780.1778564453125
ML0603;5;2022-10-04;2022-12-25;83;2001.0439453125
ML0604;0;2018-09-12;2018-12-15;95;2175.046142578125
ML0604;1;2019-09-16;2019-12-09;85;2299.025634765625
ML0604;2;2020-09-11;2020-12-15;96;2485.452392578125
ML0604;3;2021-09-22;2021-10-19;28;1951.0645751953125
ML0604;4;2021-10-30;2021-10-31;2;1830.1392822265625
ML0604;5;2022-09-22;2022-12-05;75;2209.494140625
ML0605;0;2018-09-19;2018-12-19;92;2035.900146484375
ML0605;1;2019-09-24;2019-12-30;98;2040.5911865234375
ML0605;2;2020-09-23;2020-12-26;95;2122.216796875
ML0605;3;2021-10-08;2021-10-27;20;1817.7708740234375
ML0605;4;2021-11-19;2021-11-25;7;1774.2725830078125
ML0605;5;2022-10-06;2022-12-21;77;2001.0439453125
ML0701;0;2016-01-07;2016-01-24;18;1489.9327392578125
ML0701;1;2016-12-09;2016-12-20;12;1440.6527099609375
ML0701;2;2018-11-22;2019-01-18;58;1577.2137451171875
ML0701;3;2019-11-20;2020-01-24;66;1626.972900390625
ML0701;4;2020-11-16;2021-01-12;58;1588.08642578125
ML0701;5;2021-12-01;2021-12-27;27;1481.3441162109375
ML0701;6;2022-11-13;2023-01-17;66;1555.2154541015625
ML0702;0;2018-09-23;2018-12-26;95;1921.145263671875
ML0702;1;2019-09-28;2020-01-04;99;2015.29736328125
ML0702;2;2020-09-24;2020-12-30;98;2077.336669921875
ML0702;3;2021-10-05;2021-10-11;7;1755.347412109375
ML0702;4;2021-11-22;2021-11-23;2;1701.01416015625
ML0702;5;2022-10-07;2022-12-26;81;1941.8504638671875
ML0703;0;2016-01-07;2016-01-17;11;1562.89892578125
ML0703;1;2018-10-21;2019-01-07;79;1717.7432861328125
ML0703;2;2019-10-04;2019-10-07;4;1531.0653076171875
ML0703;3;2019-10-25;2020-01-13;81;1770.3341064453125
ML0703;4;2020-09-28;2021-01-10;105;1878.97412109375
ML0703;5;2021-12-27;2021-12-30;4;1529.1292724609375
ML0703;6;2022-10-23;2023-01-09;79;1699.761474609375
ML0901;0;2018-09-03;2018-10-10;38;4803.48583984375
ML0901;1;2019-09-05;2019-10-16;42;4556.0986328125
ML0901;2;2020-09-10;2020-10-16;37;4807.86572265625
ML0901;3;2021-09-04;2021-10-03;30;4409.705078125
ML0901;4;2022-09-12;2022-10-13;32;4370.453125
