admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0103;1;2019-08-27;2019-10-11;46;1358.9459228515625
ML0103;4;2022-09-18;2022-10-08;21;979.1893920898438
ML0105;1;2019-08-25;2019-09-29;36;1151.6800537109375
ML0107;1;2017-08-27;2017-08-31;5;311.5565490722656
ML0202;5;2022-09-07;2022-10-16;40;1621.5484619140625
ML0203;1;2019-08-31;2019-10-18;49;4755.34619140625
ML0204;4;2022-09-08;2022-10-19;42;4512.61328125
ML0205;5;2019-08-08;2019-09-22;46;563.7254028320312
ML0206;1;2019-09-02;2019-10-19;48;4653.74755859375
ML0207;2;2017-07-16;2017-07-17;2;68.0095443725586
ML0207;3;2017-08-11;2017-08-13;3;78.06182861328125
ML0207;4;2017-08-24;2017-08-29;6;274.84393310546875
ML0207;5;2018-08-06;2018-09-19;45;345.32586669921875
ML0207;11;2022-09-01;2022-09-27;27;233.9258575439453
ML0301;5;2022-08-31;2022-10-12;43;789.5874633789062
ML0302;2;2019-08-29;2019-10-21;54;325.03240966796875
ML0302;5;2022-09-01;2022-10-12;42;262.6785583496094
ML0304;4;2019-08-25;2019-09-29;36;382.6135559082031
ML0305;0;2016-08-25;2016-10-05;42;767.4913940429688
ML0305;1;2018-08-19;2018-10-14;57;1175.034423828125
ML0305;2;2019-08-28;2019-10-17;51;946.0242309570312
ML0401;4;2022-09-13;2022-10-17;35;4212.67431640625
ML0402;0;2016-08-30;2016-10-08;40;1295.1009521484375
ML0402;5;2022-09-07;2022-10-18;42;1735.9434814453125
ML0404;3;2017-08-10;2017-08-29;20;216.955810546875
ML0405;5;2022-09-10;2022-10-21;42;1527.565673828125
ML0406;4;2022-09-08;2022-10-18;41;4033.42822265625
ML0503;4;2022-09-08;2022-10-23;46;2745.911865234375
ML0504;0;2016-07-21;2016-08-30;41;254.63157653808594
ML0504;1;2017-08-10;2017-09-05;27;290.1534423828125
ML0504;5;2022-08-05;2022-09-11;38;242.2279052734375
ML0505;1;2017-08-10;2017-09-05;27;172.9046173095703
ML0505;6;2022-08-28;2022-09-29;33;150.2850799560547
ML0506;4;2022-09-20;2022-11-07;49;2832.56591796875
ML0601;0;2018-09-17;2018-12-06;81;2133.2578125
ML0601;1;2019-09-21;2019-12-05;76;2149.0390625
ML0602;3;2022-09-29;2022-11-24;57;2198.109130859375
ML0603;3;2022-10-11;2022-12-03;54;1999.0455322265625
ML0604;1;2019-09-17;2019-11-18;63;2294.147216796875
ML0604;3;2022-09-28;2022-11-26;60;2221.724853515625
ML0605;1;2019-10-06;2019-12-14;70;2038.740234375
ML0605;3;2022-10-12;2022-11-30;50;1995.7269287109375
ML0701;3;2019-11-15;2020-01-23;70;1623.6905517578125
ML0702;1;2019-10-06;2019-12-21;77;2022.5135498046875
ML0702;3;2022-10-22;2022-12-12;52;1942.94287109375
ML0703;0;2016-01-05;2016-01-09;5;1588.141357421875
ML0703;1;2018-11-11;2019-01-03;54;1715.08984375
ML0703;2;2019-10-27;2020-01-10;76;1777.5343017578125
ML0901;0;2018-09-01;2018-10-14;44;4764.3291015625
ML0901;1;2019-09-02;2019-10-19;48;4659.5751953125
ML0901;4;2022-09-06;2022-10-18;43;4395.0712890625
